# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyDynamicMethod0_0

# Run progress: 0.00% complete, ETA 00:50:00
# Fork: 1 of 3
# Warmup Iteration   1: 0.021 us/op
# Warmup Iteration   2: 0.018 us/op
# Warmup Iteration   3: 0.017 us/op
# Warmup Iteration   4: 0.017 us/op
# Warmup Iteration   5: 0.017 us/op
# Warmup Iteration   6: 0.017 us/op
# Warmup Iteration   7: 0.017 us/op
# Warmup Iteration   8: 0.019 us/op
# Warmup Iteration   9: 0.017 us/op
# Warmup Iteration  10: 0.017 us/op
# Warmup Iteration  11: 0.017 us/op
# Warmup Iteration  12: 0.017 us/op
# Warmup Iteration  13: 0.017 us/op
# Warmup Iteration  14: 0.017 us/op
# Warmup Iteration  15: 0.017 us/op
# Warmup Iteration  16: 0.018 us/op
# Warmup Iteration  17: 0.018 us/op
# Warmup Iteration  18: 0.018 us/op
# Warmup Iteration  19: 0.019 us/op
# Warmup Iteration  20: 0.021 us/op
  CI (99.9%): [0.195, 0.197] (assumes normal distribution)


# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyInvokeDynamicMethod0_0

# Run progress: 20.00% complete, ETA 00:40:12
# Fork: 1 of 3
# Warmup Iteration   1: 0.007 us/op
# Warmup Iteration   2: 0.006 us/op
# Warmup Iteration   3: 0.006 us/op
# Warmup Iteration   4: 0.005 us/op
# Warmup Iteration   5: 0.005 us/op
# Warmup Iteration   6: 0.005 us/op
# Warmup Iteration   7: 0.005 us/op
# Warmup Iteration   8: 0.005 us/op
# Warmup Iteration   9: 0.005 us/op
# Warmup Iteration  10: 0.005 us/op
# Warmup Iteration  11: 0.005 us/op
# Warmup Iteration  12: 0.005 us/op
# Warmup Iteration  13: 0.005 us/op
# Warmup Iteration  14: 0.005 us/op
# Warmup Iteration  15: 0.005 us/op
# Warmup Iteration  16: 0.005 us/op
# Warmup Iteration  17: 0.005 us/op
# Warmup Iteration  18: 0.005 us/op
# Warmup Iteration  19: 0.005 us/op
# Warmup Iteration  20: 0.005 us/op
Iteration   1: 0.005 us/op
Iteration   2: 0.005 us/op
Iteration   3: 0.005 us/op
Iteration   4: 0.005 us/op
Iteration   5: 0.005 us/op
Iteration   6: 0.005 us/op
Iteration   7: 0.005 us/op
Iteration   8: 0.005 us/op
Iteration   9: 0.005 us/op
Iteration  10: 0.005 us/op
Iteration  11: 0.005 us/op
Iteration  12: 0.005 us/op
Iteration  13: 0.005 us/op
Iteration  14: 0.005 us/op
Iteration  15: 0.005 us/op
Iteration  16: 0.005 us/op
Iteration  17: 0.005 us/op
Iteration  18: 0.005 us/op
Iteration  19: 0.005 us/op
Iteration  20: 0.005 us/op

# Run progress: 21.33% complete, ETA 00:39:32
# Fork: 2 of 3
# Warmup Iteration   1: 0.008 us/op
# Warmup Iteration   2: 0.006 us/op
# Warmup Iteration   3: 0.006 us/op
# Warmup Iteration   4: 0.005 us/op
# Warmup Iteration   5: 0.005 us/op
# Warmup Iteration   6: 0.005 us/op
# Warmup Iteration   7: 0.005 us/op
# Warmup Iteration   8: 0.005 us/op
# Warmup Iteration   9: 0.005 us/op
# Warmup Iteration  10: 0.005 us/op
# Warmup Iteration  11: 0.005 us/op
# Warmup Iteration  12: 0.005 us/op
# Warmup Iteration  13: 0.005 us/op
# Warmup Iteration  14: 0.005 us/op
# Warmup Iteration  15: 0.005 us/op
# Warmup Iteration  16: 0.005 us/op
# Warmup Iteration  17: 0.005 us/op
# Warmup Iteration  18: 0.005 us/op
# Warmup Iteration  19: 0.005 us/op
# Warmup Iteration  20: 0.005 us/op
Iteration   1: 0.005 us/op
Iteration   2: 0.005 us/op
Iteration   3: 0.005 us/op
Iteration   4: 0.005 us/op
Iteration   5: 0.005 us/op
Iteration   6: 0.005 us/op
Iteration   7: 0.005 us/op
Iteration   8: 0.005 us/op
Iteration   9: 0.005 us/op
Iteration  10: 0.005 us/op
Iteration  11: 0.005 us/op
Iteration  12: 0.005 us/op
Iteration  13: 0.005 us/op
Iteration  14: 0.005 us/op
Iteration  15: 0.005 us/op
Iteration  16: 0.005 us/op
Iteration  17: 0.005 us/op
Iteration  18: 0.005 us/op
Iteration  19: 0.005 us/op
Iteration  20: 0.005 us/op

# Run progress: 22.67% complete, ETA 00:38:52
# Fork: 3 of 3
# Warmup Iteration   1: 0.007 us/op
# Warmup Iteration   2: 0.006 us/op
# Warmup Iteration   3: 0.006 us/op
# Warmup Iteration   4: 0.005 us/op
# Warmup Iteration   5: 0.005 us/op
# Warmup Iteration   6: 0.005 us/op
# Warmup Iteration   7: 0.005 us/op
# Warmup Iteration   8: 0.005 us/op
# Warmup Iteration   9: 0.005 us/op
# Warmup Iteration  10: 0.005 us/op
# Warmup Iteration  11: 0.005 us/op
# Warmup Iteration  12: 0.005 us/op
# Warmup Iteration  13: 0.005 us/op
# Warmup Iteration  14: 0.005 us/op
# Warmup Iteration  15: 0.005 us/op
# Warmup Iteration  16: 0.005 us/op
# Warmup Iteration  17: 0.005 us/op
# Warmup Iteration  18: 0.005 us/op
# Warmup Iteration  19: 0.005 us/op
# Warmup Iteration  20: 0.005 us/op
Iteration   1: 0.005 us/op
Iteration   2: 0.005 us/op
Iteration   3: 0.005 us/op
Iteration   4: 0.005 us/op
Iteration   5: 0.005 us/op
Iteration   6: 0.005 us/op
Iteration   7: 0.005 us/op
Iteration   8: 0.005 us/op
Iteration   9: 0.005 us/op
Iteration  10: 0.005 us/op
Iteration  11: 0.005 us/op
Iteration  12: 0.005 us/op
Iteration  13: 0.005 us/op
Iteration  14: 0.005 us/op
Iteration  15: 0.005 us/op
Iteration  16: 0.005 us/op
Iteration  17: 0.005 us/op
Iteration  18: 0.005 us/op
Iteration  19: 0.005 us/op
Iteration  20: 0.005 us/op


Result "GroovyInvokeDynamicMethod0_0":
  0.005 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (0.005, 0.005, 0.005), stdev = 0.001
  CI (99.9%): [0.005, 0.005] (assumes normal distribution)


# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyInvokeDynamicMethod3_3

# Run progress: 24.00% complete, ETA 00:38:11
# Fork: 1 of 3
# Warmup Iteration   1: 0.133 us/op
# Warmup Iteration   2: 0.093 us/op
# Warmup Iteration   3: 0.088 us/op
# Warmup Iteration   4: 0.084 us/op
# Warmup Iteration   5: 0.084 us/op
# Warmup Iteration   6: 0.084 us/op
# Warmup Iteration   7: 0.085 us/op
# Warmup Iteration   8: 0.084 us/op
# Warmup Iteration   9: 0.084 us/op
# Warmup Iteration  10: 0.084 us/op
# Warmup Iteration  11: 0.084 us/op
# Warmup Iteration  12: 0.084 us/op
# Warmup Iteration  13: 0.085 us/op
# Warmup Iteration  14: 0.085 us/op
# Warmup Iteration  15: 0.084 us/op
# Warmup Iteration  16: 0.085 us/op
# Warmup Iteration  17: 0.085 us/op
# Warmup Iteration  18: 0.085 us/op
# Warmup Iteration  19: 0.085 us/op
# Warmup Iteration  20: 0.084 us/op
Iteration   1: 0.085 us/op
Iteration   2: 0.084 us/op
Iteration   3: 0.084 us/op
Iteration   4: 0.085 us/op
Iteration   5: 0.085 us/op
Iteration   6: 0.085 us/op
Iteration   7: 0.085 us/op
Iteration   8: 0.085 us/op
Iteration   9: 0.085 us/op
Iteration  10: 0.084 us/op
Iteration  11: 0.084 us/op
Iteration  12: 0.084 us/op
Iteration  13: 0.085 us/op
Iteration  14: 0.085 us/op
Iteration  15: 0.085 us/op
Iteration  16: 0.085 us/op
Iteration  17: 0.085 us/op
Iteration  18: 0.085 us/op
Iteration  19: 0.085 us/op
Iteration  20: 0.085 us/op

# Run progress: 25.33% complete, ETA 00:37:31
# Fork: 2 of 3
# Warmup Iteration   1: 0.132 us/op
# Warmup Iteration   2: 0.089 us/op
# Warmup Iteration   3: 0.085 us/op
# Warmup Iteration   4: 0.081 us/op
# Warmup Iteration   5: 0.082 us/op
# Warmup Iteration   6: 0.081 us/op
# Warmup Iteration   7: 0.082 us/op
# Warmup Iteration   8: 0.081 us/op
# Warmup Iteration   9: 0.081 us/op
# Warmup Iteration  10: 0.081 us/op
# Warmup Iteration  11: 0.082 us/op
# Warmup Iteration  12: 0.082 us/op
# Warmup Iteration  13: 0.082 us/op
# Warmup Iteration  14: 0.082 us/op
# Warmup Iteration  15: 0.083 us/op
# Warmup Iteration  16: 0.082 us/op
# Warmup Iteration  17: 0.082 us/op
# Warmup Iteration  18: 0.082 us/op
# Warmup Iteration  19: 0.082 us/op
# Warmup Iteration  20: 0.082 us/op
Iteration   1: 0.082 us/op
Iteration   2: 0.082 us/op
Iteration   3: 0.082 us/op
Iteration   4: 0.082 us/op
Iteration   5: 0.082 us/op
Iteration   6: 0.082 us/op
Iteration   7: 0.082 us/op
Iteration   8: 0.082 us/op
Iteration   9: 0.082 us/op
Iteration  10: 0.082 us/op
Iteration  11: 0.082 us/op
Iteration  12: 0.082 us/op
Iteration  13: 0.082 us/op
Iteration  14: 0.082 us/op
Iteration  15: 0.082 us/op
Iteration  16: 0.082 us/op
Iteration  17: 0.082 us/op
Iteration  18: 0.082 us/op
Iteration  19: 0.082 us/op
Iteration  20: 0.081 us/op

# Run progress: 26.67% complete, ETA 00:36:51
# Fork: 3 of 3
# Warmup Iteration   1: 0.127 us/op
# Warmup Iteration   2: 0.087 us/op
# Warmup Iteration   3: 0.086 us/op
# Warmup Iteration   4: 0.082 us/op
# Warmup Iteration   5: 0.083 us/op
# Warmup Iteration   6: 0.083 us/op
# Warmup Iteration   7: 0.082 us/op
# Warmup Iteration   8: 0.082 us/op
# Warmup Iteration   9: 0.083 us/op
# Warmup Iteration  10: 0.082 us/op
# Warmup Iteration  11: 0.082 us/op
# Warmup Iteration  12: 0.082 us/op
# Warmup Iteration  13: 0.083 us/op
# Warmup Iteration  14: 0.082 us/op
# Warmup Iteration  15: 0.083 us/op
# Warmup Iteration  16: 0.083 us/op
# Warmup Iteration  17: 0.082 us/op
# Warmup Iteration  18: 0.083 us/op
# Warmup Iteration  19: 0.083 us/op
# Warmup Iteration  20: 0.083 us/op
Iteration   1: 0.083 us/op
Iteration   2: 0.083 us/op
Iteration   3: 0.083 us/op
Iteration   4: 0.083 us/op
Iteration   5: 0.082 us/op
Iteration   6: 0.084 us/op
Iteration   7: 0.083 us/op
Iteration   8: 0.083 us/op
Iteration   9: 0.083 us/op
Iteration  10: 0.083 us/op
Iteration  11: 0.083 us/op
Iteration  12: 0.083 us/op
Iteration  13: 0.082 us/op
Iteration  14: 0.083 us/op
Iteration  15: 0.083 us/op
Iteration  16: 0.083 us/op
Iteration  17: 0.083 us/op
Iteration  18: 0.082 us/op
Iteration  19: 0.082 us/op
Iteration  20: 0.083 us/op


Result "GroovyInvokeDynamicMethod3_3":
  0.083 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (0.081, 0.083, 0.085), stdev = 0.001
  CI (99.9%): [0.083, 0.084] (assumes normal distribution)


# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyInvokeDynamicMethod5Proxy

# Run progress: 28.00% complete, ETA 00:36:11
# Fork: 1 of 3
# Warmup Iteration   1: 0.233 us/op
# Warmup Iteration   2: 0.152 us/op
# Warmup Iteration   3: 0.151 us/op
# Warmup Iteration   4: 0.145 us/op
# Warmup Iteration   5: 0.144 us/op
# Warmup Iteration   6: 0.144 us/op
# Warmup Iteration   7: 0.145 us/op
# Warmup Iteration   8: 0.144 us/op
# Warmup Iteration   9: 0.145 us/op
# Warmup Iteration  10: 0.145 us/op
# Warmup Iteration  11: 0.145 us/op
# Warmup Iteration  12: 0.145 us/op
# Warmup Iteration  13: 0.145 us/op
# Warmup Iteration  14: 0.146 us/op
# Warmup Iteration  15: 0.146 us/op
# Warmup Iteration  16: 0.146 us/op
# Warmup Iteration  17: 0.146 us/op
# Warmup Iteration  18: 0.145 us/op
# Warmup Iteration  19: 0.147 us/op
# Warmup Iteration  20: 0.145 us/op
Iteration   1: 0.145 us/op
Iteration   2: 0.146 us/op
Iteration   3: 0.146 us/op
Iteration   4: 0.145 us/op
Iteration   5: 0.145 us/op
Iteration   6: 0.145 us/op
Iteration   7: 0.145 us/op
Iteration   8: 0.145 us/op
Iteration   9: 0.145 us/op
Iteration  10: 0.146 us/op
Iteration  11: 0.145 us/op
Iteration  12: 0.146 us/op
Iteration  13: 0.146 us/op
Iteration  14: 0.145 us/op
Iteration  15: 0.145 us/op
Iteration  16: 0.145 us/op
Iteration  17: 0.146 us/op
Iteration  18: 0.146 us/op
Iteration  19: 0.146 us/op
Iteration  20: 0.145 us/op

# Run progress: 29.33% complete, ETA 00:35:31
# Fork: 2 of 3
# Warmup Iteration   1: 0.257 us/op
# Warmup Iteration   2: 0.144 us/op
# Warmup Iteration   3: 0.140 us/op
# Warmup Iteration   4: 0.136 us/op
# Warmup Iteration   5: 0.136 us/op
# Warmup Iteration   6: 0.136 us/op
# Warmup Iteration   7: 0.136 us/op
# Warmup Iteration   8: 0.136 us/op
# Warmup Iteration   9: 0.136 us/op
# Warmup Iteration  10: 0.136 us/op
# Warmup Iteration  11: 0.137 us/op
# Warmup Iteration  12: 0.137 us/op
# Warmup Iteration  13: 0.136 us/op
# Warmup Iteration  14: 0.136 us/op
# Warmup Iteration  15: 0.136 us/op
# Warmup Iteration  16: 0.137 us/op
# Warmup Iteration  17: 0.137 us/op
# Warmup Iteration  18: 0.138 us/op
# Warmup Iteration  19: 0.136 us/op
# Warmup Iteration  20: 0.136 us/op
Iteration   1: 0.137 us/op
Iteration   2: 0.137 us/op
Iteration   3: 0.136 us/op
Iteration   4: 0.136 us/op
Iteration   5: 0.137 us/op
Iteration   6: 0.137 us/op
Iteration   7: 0.138 us/op
Iteration   8: 0.137 us/op
Iteration   9: 0.137 us/op
Iteration  10: 0.137 us/op
Iteration  11: 0.137 us/op
Iteration  12: 0.137 us/op
Iteration  13: 0.136 us/op
Iteration  14: 0.137 us/op
Iteration  15: 0.138 us/op
Iteration  16: 0.136 us/op
Iteration  17: 0.136 us/op
Iteration  18: 0.137 us/op
Iteration  19: 0.137 us/op
Iteration  20: 0.137 us/op

# Run progress: 30.67% complete, ETA 00:34:50
# Fork: 3 of 3
# Warmup Iteration   1: 0.304 us/op
# Warmup Iteration   2: 0.173 us/op
# Warmup Iteration   3: 0.161 us/op
# Warmup Iteration   4: 0.162 us/op
# Warmup Iteration   5: 0.159 us/op
# Warmup Iteration   6: 0.160 us/op
# Warmup Iteration   7: 0.160 us/op
# Warmup Iteration   8: 0.159 us/op
# Warmup Iteration   9: 0.160 us/op
# Warmup Iteration  10: 0.159 us/op
# Warmup Iteration  11: 0.160 us/op
# Warmup Iteration  12: 0.160 us/op
# Warmup Iteration  13: 0.161 us/op
# Warmup Iteration  14: 0.160 us/op
# Warmup Iteration  15: 0.161 us/op
# Warmup Iteration  16: 0.161 us/op
# Warmup Iteration  17: 0.161 us/op
# Warmup Iteration  18: 0.162 us/op
# Warmup Iteration  19: 0.161 us/op
# Warmup Iteration  20: 0.160 us/op
Iteration   1: 0.160 us/op
Iteration   2: 0.160 us/op
Iteration   3: 0.160 us/op
Iteration   4: 0.160 us/op
Iteration   5: 0.160 us/op
Iteration   6: 0.160 us/op
Iteration   7: 0.161 us/op
Iteration   8: 0.162 us/op
Iteration   9: 0.160 us/op
Iteration  10: 0.161 us/op
Iteration  11: 0.161 us/op
Iteration  12: 0.160 us/op
Iteration  13: 0.160 us/op
Iteration  14: 0.160 us/op
Iteration  15: 0.161 us/op
Iteration  16: 0.161 us/op
Iteration  17: 0.161 us/op
Iteration  18: 0.160 us/op
Iteration  19: 0.160 us/op
Iteration  20: 0.162 us/op


Result "GroovyInvokeDynamicMethod5Proxy":
  0.148 ±(99.9%) 0.004 us/op [Average]
  (min, avg, max) = (0.136, 0.148, 0.162), stdev = 0.010
  CI (99.9%): [0.143, 0.152] (assumes normal distribution)


# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyInvokeDynamicMethod5_10

# Run progress: 32.00% complete, ETA 00:34:10
# Fork: 1 of 3
# Warmup Iteration   1: 0.242 us/op
# Warmup Iteration   2: 0.161 us/op
# Warmup Iteration   3: 0.159 us/op
# Warmup Iteration   4: 0.153 us/op
# Warmup Iteration   5: 0.152 us/op
# Warmup Iteration   6: 0.152 us/op
# Warmup Iteration   7: 0.154 us/op
# Warmup Iteration   8: 0.152 us/op
# Warmup Iteration   9: 0.152 us/op
# Warmup Iteration  10: 0.152 us/op
# Warmup Iteration  11: 0.154 us/op
# Warmup Iteration  12: 0.153 us/op
# Warmup Iteration  13: 0.153 us/op
# Warmup Iteration  14: 0.154 us/op
# Warmup Iteration  15: 0.152 us/op
# Warmup Iteration  16: 0.152 us/op
# Warmup Iteration  17: 0.153 us/op
# Warmup Iteration  18: 0.153 us/op
# Warmup Iteration  19: 0.153 us/op
# Warmup Iteration  20: 0.152 us/op
Iteration   1: 0.153 us/op
Iteration   2: 0.153 us/op
Iteration   3: 0.153 us/op
Iteration   4: 0.153 us/op
Iteration   5: 0.153 us/op
Iteration   6: 0.153 us/op
Iteration   7: 0.154 us/op
Iteration   8: 0.154 us/op
Iteration   9: 0.152 us/op
Iteration  10: 0.152 us/op
Iteration  11: 0.153 us/op
Iteration  12: 0.153 us/op
Iteration  13: 0.152 us/op
Iteration  14: 0.153 us/op
Iteration  15: 0.154 us/op
Iteration  16: 0.153 us/op
Iteration  17: 0.152 us/op
Iteration  18: 0.153 us/op
Iteration  19: 0.153 us/op
Iteration  20: 0.153 us/op

# Run progress: 33.33% complete, ETA 00:33:30
# Fork: 2 of 3
# Warmup Iteration   1: 0.226 us/op
# Warmup Iteration   2: 0.150 us/op
# Warmup Iteration   3: 0.149 us/op
# Warmup Iteration   4: 0.145 us/op
# Warmup Iteration   5: 0.145 us/op
# Warmup Iteration   6: 0.145 us/op
# Warmup Iteration   7: 0.145 us/op
# Warmup Iteration   8: 0.145 us/op
# Warmup Iteration   9: 0.145 us/op
# Warmup Iteration  10: 0.145 us/op
# Warmup Iteration  11: 0.145 us/op
# Warmup Iteration  12: 0.145 us/op
# Warmup Iteration  13: 0.146 us/op
# Warmup Iteration  14: 0.146 us/op
# Warmup Iteration  15: 0.147 us/op
# Warmup Iteration  16: 0.146 us/op
# Warmup Iteration  17: 0.147 us/op
# Warmup Iteration  18: 0.146 us/op
# Warmup Iteration  19: 0.146 us/op
# Warmup Iteration  20: 0.146 us/op
Iteration   1: 0.146 us/op
Iteration   2: 0.145 us/op
Iteration   3: 0.146 us/op
Iteration   4: 0.146 us/op
Iteration   5: 0.146 us/op
Iteration   6: 0.146 us/op
Iteration   7: 0.146 us/op
Iteration   8: 0.146 us/op
Iteration   9: 0.146 us/op
Iteration  10: 0.146 us/op
Iteration  11: 0.146 us/op
Iteration  12: 0.146 us/op
Iteration  13: 0.146 us/op
Iteration  14: 0.147 us/op
Iteration  15: 0.146 us/op
Iteration  16: 0.146 us/op
Iteration  17: 0.146 us/op
Iteration  18: 0.145 us/op
Iteration  19: 0.145 us/op
Iteration  20: 0.146 us/op

# Run progress: 34.67% complete, ETA 00:32:50
# Fork: 3 of 3
# Warmup Iteration   1: 0.237 us/op
# Warmup Iteration   2: 0.154 us/op
# Warmup Iteration   3: 0.156 us/op
# Warmup Iteration   4: 0.150 us/op
# Warmup Iteration   5: 0.151 us/op
# Warmup Iteration   6: 0.150 us/op
# Warmup Iteration   7: 0.151 us/op
# Warmup Iteration   8: 0.151 us/op
# Warmup Iteration   9: 0.151 us/op
# Warmup Iteration  10: 0.151 us/op
# Warmup Iteration  11: 0.152 us/op
# Warmup Iteration  12: 0.152 us/op
# Warmup Iteration  13: 0.151 us/op
# Warmup Iteration  14: 0.151 us/op
# Warmup Iteration  15: 0.152 us/op
# Warmup Iteration  16: 0.152 us/op
# Warmup Iteration  17: 0.152 us/op
# Warmup Iteration  18: 0.152 us/op
# Warmup Iteration  19: 0.152 us/op
# Warmup Iteration  20: 0.151 us/op
Iteration   1: 0.152 us/op
Iteration   2: 0.152 us/op
Iteration   3: 0.151 us/op
Iteration   4: 0.151 us/op
Iteration   5: 0.151 us/op
Iteration   6: 0.151 us/op
Iteration   7: 0.151 us/op
Iteration   8: 0.152 us/op
Iteration   9: 0.155 us/op
Iteration  10: 0.151 us/op
Iteration  11: 0.152 us/op
Iteration  12: 0.152 us/op
Iteration  13: 0.152 us/op
Iteration  14: 0.152 us/op
Iteration  15: 0.152 us/op
Iteration  16: 0.152 us/op
Iteration  17: 0.152 us/op
Iteration  18: 0.152 us/op
Iteration  19: 0.151 us/op
Iteration  20: 0.152 us/op


Result "GroovyInvokeDynamicMethod5_10":
  0.150 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (0.145, 0.150, 0.155), stdev = 0.003
  CI (99.9%): [0.149, 0.152] (assumes normal distribution)


# JMH 1.15 (released 206 days ago, please consider updating!)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: org.sample.MyBenchmark.GroovyInvokeDynamicMethod5_1_default3Proxy

# Run progress: 36.00% complete, ETA 00:32:09
# Fork: 1 of 3
# Warmup Iteration   1: 0.333 us/op
# Warmup Iteration   2: 0.200 us/op
# Warmup Iteration   3: 0.192 us/op
# Warmup Iteration   4: 0.185 us/op
# Warmup Iteration   5: 0.184 us/op
# Warmup Iteration   6: 0.184 us/op
# Warmup Iteration   7: 0.184 us/op
# Warmup Iteration   8: 0.184 us/op
# Warmup Iteration   9: 0.184 us/op
# Warmup Iteration  10: 0.184 us/op
# Warmup Iteration  11: 0.184 us/op
# Warmup Iteration  12: 0.184 us/op
# Warmup Iteration  13: 0.184 us/op
# Warmup Iteration  14: 0.185 us/op
# Warmup Iteration  15: 0.185 us/op
# Warmup Iteration  16: 0.186 us/op
# Warmup Iteration  17: 0.185 us/op
# Warmup Iteration  18: 0.185 us/op
# Warmup Iteration  19: 0.186 us/op
# Warmup Iteration  20: 0.185 us/op
Iteration   1: 0.187 us/op
Iteration   2: 0.186 us/op
Iteration   3: 0.184 us/op
Iteration   4: 0.185 us/op
Iteration   5: 0.184 us/op
Iteration   6: 0.184 us/op
Iteration   7: 0.185 us/op
Iteration   8: 0.185 us/op
Iteration   9: 0.186 us/op
Iteration  10: 0.184 us/op
Iteration  11: 0.184 us/op
Iteration  12: 0.185 us/op
Iteration  13: 0.185 us/op
Iteration  14: 0.185 us/op
Iteration  15: 0.186 us/op
Iteration  16: 0.186 us/op
Iteration  17: 0.184 us/op
Iteration  18: 0.184 us/op
Iteration  19: 0.184 us/op
Iteration  20: 0.185 us/op

# Run progress: 37.33% complete, ETA 00:31:29
# Fork: 2 of 3
# Warmup Iteration   1: 0.330 us/op
# Warmup Iteration   2: 0.202 us/op
# Warmup Iteration   3: 0.185 us/op
# Warmup Iteration   4: 0.189 us/op
# Warmup Iteration   5: 0.184 us/op
# Warmup Iteration   6: 0.184 us/op
# Warmup Iteration   7: 0.184 us/op
# Warmup Iteration   8: 0.183 us/op
# Warmup Iteration   9: 0.184 us/op
# Warmup Iteration  10: 0.184 us/op
# Warmup Iteration  11: 0.184 us/op
# Warmup Iteration  12: 0.184 us/op
# Warmup Iteration  13: 0.184 us/op
# Warmup Iteration  14: 0.185 us/op
# Warmup Iteration  15: 0.184 us/op
# Warmup Iteration  16: 0.185 us/op
# Warmup Iteration  17: 0.185 us/op
# Warmup Iteration  18: 0.185 us/op
# Warmup Iteration  19: 0.185 us/op
# Warmup Iteration  20: 0.185 us/op
Iteration   1: 0.185 us/op
Iteration   2: 0.185 us/op
Iteration   3: 0.185 us/op
Iteration   4: 0.186 us/op
Iteration   5: 0.185 us/op
Iteration   6: 0.185 us/op
Iteration   7: 0.186 us/op
Iteration   8: 0.185 us/op
Iteration   9: 0.185 us/op
Iteration  10: 0.185 us/op
Iteration  11: 0.185 us/op
Iteration  12: 0.185 us/op
Iteration  13: 0.185 us/op
Iteration  14: 0.185 us/op
Iteration  15: 0.185 us/op
Iteration  16: 0.186 us/op
Iteration  17: 0.186 us/op
Iteration  18: 0.184 us/op
Iteration  19: 0.184 us/op
Iteration  20: 0.184 us/op

# Run progress: 38.67% complete, ETA 00:30:49
# Fork: 3 of 3
# Warmup Iteration   1: 0.361 us/op
# Warmup Iteration   2: 0.201 us/op
# Warmup Iteration   3: 0.185 us/op
# Warmup Iteration   4: 0.189 us/op
# Warmup Iteration   5: 0.183 us/op
# Warmup Iteration   6: 0.184 us/op
# Warmup Iteration   7: 0.185 us/op
# Warmup Iteration   8: 0.184 us/op
# Warmup Iteration   9: 0.184 us/op
# Warmup Iteration  10: 0.184 us/op
# Warmup Iteration  11: 0.184 us/op
# Warmup Iteration  12: 0.184 us/op
# Warmup Iteration  13: 0.185 us/op
# Warmup Iteration  14: 0.184 us/op
# Warmup Iteration  15: 0.186 us/op
# Warmup Iteration  16: 0.184 us/op
# Warmup Iteration  17: 0.184 us/op
# Warmup Iteration  18: 0.184 us/op
# Warmup Iteration  19: 0.185 us/op
# Warmup Iteration  20: 0.186 us/op
Iteration   1: 0.186 us/op
Iteration   2: 0.185 us/op
Iteration   3: 0.186 us/op
Iteration   4: 0.185 us/op
Iteration   5: 0.185 us/op
Iteration   6: 0.185 us/op
Iteration   7: 0.185 us/op
Iteration   8: 0.185 us/op
Iteration   9: 0.186 us/op
Iteration  10: 0.185 us/op
Iteration  11: 0.185 us/op
Iteration  12: 0.184 us/op
Iteration  13: 0.184 us/op
Iteration  14: 0.185 us/op
Iteration  15: 0.186 us/op
Iteration  16: 0.186 us/op
Iteration  17: 0.186 us/op
Iteration  18: 0.185 us/op
Iteration  19: 0.186 us/op
Iteration  20: 0.185 us/op


Result "GroovyInvokeDynamicMethod5_1_default3Proxy":
